block_height,block_time_utc,txid,vout,payload_utf8,payload_hex,mempool
965922,2026-09-07T11:46:42+00:00,de25ae72682dd3c9e89a730a4e04496468003f0000046aa11a0c9c9960853034,0,Memecoin Whitehat | Pump.fun CA: CqcPgSNzxG6NVnE38xwtmWQ4mR6rapoP6YKVhmM7pump,4d656d65636f696e205768697465686174207c2050756d702e66756e2043413a204371635067534e7a7847364e566e4533387877746d5751346d52367261706f5036594b56686d4d3770756d70,https://mempool.space/tx/de25ae72682dd3c9e89a730a4e04496468003f0000046aa11a0c9c9960853034
965923,2026-09-07T11:49:05+00:00,d01ea626690c1e823103cb80b3351703c32150008d380cb8c3fc933da5a77d53,1,,5377617020796f75722066756e647320746f20584d52206f6e2057616779752e78797a2c2067756172616e74656564206e6f20667265657a65730a0a4974e280997320746865206f6e6c7920706c61636520796f752063616e207377617020737563682073697a652c2070656f706c65206861766520646f6e6520243730306d2b0a0a47697665206d79206164647265737320612074697020666f722074686520616476696365,https://mempool.space/tx/d01ea626690c1e823103cb80b3351703c32150008d380cb8c3fc933da5a77d53
965930,2026-09-07T12:43:33+00:00,0256e33797ab173a5df1f2cd9689a81241f385dabb7e998e06ce78855ff19016,0,,706c7a20636f6e6669726d20616761696e2074686174207765206172652073656e64696e672074686520636f696e73206261636b20746f2062633171646c6c6436616e746d76347875673234326564383371376b3472717735306377666e733338737a783471753266346a77617878737568777878720a4d6f72652064657461696c732061626f7574207468652076756c6e206669783a0a2d2d2d2d2d424547494e20504750204d4553534147452d2d2d2d2d0a0a6851494d4137737a4c54484c7045376641524141725769433935766168665662567953767471584d76347a6a2f7849494939665a3159346d41616b35314b774f0a6b6a74314f4756636e7572653579537446494233564d6f6946656475443154394f3533796e79694c5470664e59564a643569737255775555334875796155646c0a4f5565655579484666594b677673514574640a4f7a6748373763654259742f592f3639764d453531343263556645696a4175536d746167667a5a75646a673863340a2b76646959533337746f4842466c693342623669794c2f48513151515068474b45664b6f6a4b536a53304f4e6e706273424e53526970666a436d774b4d6262680a4878716e4c785269386771304f6e5375616d727833432f734f42316a5961494f47467845456d6c313731654838372f4a6c7569662f6b4c736b5a46454e35492b0a647243414f38593738576e362f38347545702f706b4933666538737162347265745836756a61574d634a734871654d386f6c4a314d4e4f4f4b32305a6932734c0a335274314a3159446170474e355849595638725446644e504356624c6f4658315535414e58334b795a644d456a52474f4335626d502b3066533646754166585a0a5852526d5455546a6d6d37344e4b6234684a4f6677574a6e79452b7567334836665539434c347931315433735347616e69784c61355835654c354252553676480a714f4a59744a756c74612f755458574667556f664c676a4a386d79434466365730526e735649422b316277517753314b536457734478713844686276685459540a414b74467a6b4a77596e503777354e2f2b7043456d7932514d6d4a713872514d5a534c717945693847394e635838544f632b634b696f5769785042566b695a560a634754462f7162357070347155662b376f51513030616641687a78456639676e43355a326253394878456864594c5471672b627453537848326f724b35376e530a7745384242543478424b46444e43654d6f5362767139646a7368526e57564d65334e6a7468765a795939716e5975532b77567930594236313467785662574d540a44656f78375250576c4c4f564d565450393270554b516647626d49555265552f473366476964674b382f4579586a74304f5759735150512b594837776c56712b0a41374b506a456f595050333578657a68495a4e7935536b4c72743347394c4736656a4277636c7978375477474e4755772b2f68624336594e6a5450676d5a66440a394576686539442b76683539345578484c514d7168716b365a52756739467342564137386863474a6c63624e37676c426f504b4c584163576d72467941476d5a0a447834355a626866567a38535445746c713333585469316a734335436f6e77564f7177417364466a477666542f7464675648712f7a4a665947634e6e6c58445a0a72436f3137516c47767a3849556d73307a3054736d6877446b73796f797052705a6e7a77534c7532463963470a3d3742554e0a2d2d2d2d2d454e4420504750204d4553534147452d2d2d2d2d,https://mempool.space/tx/0256e33797ab173a5df1f2cd9689a81241f385dabb7e998e06ce78855ff19016
965932,2026-09-07T12:57:53+00:00,1c05ef17ff552f8feaa4bc91a04b6a6e2134e2420d60acdb4a006f5fba083fce,0,Blockstream is running a ponzi scheme This theft is an inside job google NatInfoSec Adam Back,426c6f636b73747265616d2069732072756e6e696e67206120706f6e7a6920736368656d65205468697320746865667420697320616e20696e73696465206a6f6220676f6f676c65204e6174496e666f536563204164616d204261636b,https://mempool.space/tx/1c05ef17ff552f8feaa4bc91a04b6a6e2134e2420d60acdb4a006f5fba083fce
965932,2026-09-07T12:57:53+00:00,2b12a30d30dddb83a609aac10e525b624c1dc759e2ec0431b414f95e571e9b36,0,Adam Back stole the money this is his wallet Google NatInfoSec Blockstream,4164616d204261636b2073746f6c6520746865206d6f6e65792074686973206973206869732077616c6c657420476f6f676c65204e6174496e666f53656320426c6f636b73747265616d,https://mempool.space/tx/2b12a30d30dddb83a609aac10e525b624c1dc759e2ec0431b414f95e571e9b36
965934,2026-09-07T13:02:44+00:00,8243d6e07e1cc7027341bcc860195f0a12d0272567e0f7ace9fbb45bb681f85f,0,Adam Back and GMax are frauds they have stolen billions google natinfosec,4164616d204261636b20616e6420474d61782061726520667261756473207468657920686176652073746f6c656e2062696c6c696f6e7320676f6f676c65206e6174696e666f736563,https://mempool.space/tx/8243d6e07e1cc7027341bcc860195f0a12d0272567e0f7ace9fbb45bb681f85f
965934,2026-09-07T13:02:44+00:00,f4709fcccab5780b8193a299b07c6cd079c4ce597581e4148db5c1afe63436cd,0,Adam Back is running a ponzi scheme google natinfosec adam back,4164616d204261636b2069732072756e6e696e67206120706f6e7a6920736368656d6520676f6f676c65206e6174696e666f736563206164616d206261636b,https://mempool.space/tx/f4709fcccab5780b8193a299b07c6cd079c4ce597581e4148db5c1afe63436cd
965935,2026-09-07T13:06:35+00:00,4f59ff335fc81021a9d53b7d90b23c4cfa0ce32eb17dc701b88d3c692d6a9676,0,"Wagyu, TORSwap and exch.lat are all liars & scams. AVOID!",57616779752c20544f525377617020616e6420657863682e6c61742061726520616c6c206c696172732026207363616d732e2041564f494421,https://mempool.space/tx/4f59ff335fc81021a9d53b7d90b23c4cfa0ce32eb17dc701b88d3c692d6a9676
965935,2026-09-07T13:06:35+00:00,87ecc3a95b6ee5a240315eeb0078e3482513014c6087fead12e204a823e659a4,0,Matt Kratter was right all along Adam Back is a ponzi scammer,4d617474204b7261747465722077617320726967687420616c6c20616c6f6e67204164616d204261636b206973206120706f6e7a69207363616d6d6572,https://mempool.space/tx/87ecc3a95b6ee5a240315eeb0078e3482513014c6087fead12e204a823e659a4
965935,2026-09-07T13:06:35+00:00,b99e5b9f8d073c51eeaf450cd54e6b5ac445b35811e0040e94983d946e565ab8,0,Blockstream knew about this exploit since June 2025,426c6f636b73747265616d206b6e65772061626f75742074686973206578706c6f69742073696e6365204a756e652032303235,https://mempool.space/tx/b99e5b9f8d073c51eeaf450cd54e6b5ac445b35811e0040e94983d946e565ab8
965935,2026-09-07T13:06:35+00:00,cdb3f5f647ae02a4b716f3c1307d5be003682c504dceaf9d63fa59baa663b1a9,0,Adam Back is a sex pervert read NatInfoSec,4164616d204261636b20697320612073657820706572766572742072656164204e6174496e666f536563,https://mempool.space/tx/cdb3f5f647ae02a4b716f3c1307d5be003682c504dceaf9d63fa59baa663b1a9
965936,2026-09-07T13:21:23+00:00,1c6cc1901bfca39f5e68852818e79695166d6510c7a2fd78cac620c9f91695c1,0,white hats send $10k and ill become a man,776869746520686174732073656e64202431306b20616e6420696c6c206265636f6d652061206d616e,https://mempool.space/tx/1c6cc1901bfca39f5e68852818e79695166d6510c7a2fd78cac620c9f91695c1
965937,2026-09-07T13:24:06+00:00,2322d9bcaeb460d8638eacd71f0252af2cf5b701546a0914cb25d502bcdc391c,0,Adam Back is a scammer and Blockstream is bankrupt read NatInfoSec substack,4164616d204261636b2069732061207363616d6d657220616e6420426c6f636b73747265616d2069732062616e6b727570742072656164204e6174496e666f53656320737562737461636b,https://mempool.space/tx/2322d9bcaeb460d8638eacd71f0252af2cf5b701546a0914cb25d502bcdc391c
965937,2026-09-07T13:24:06+00:00,4e561781460fd7f45a67d8dce1193bc644a6c3f9b1f8cbc0f7a7e6f83d65c446,0,Adam Back & Chris Cook stole this money read natinfosec substack,4164616d204261636b202620436872697320436f6f6b2073746f6c652074686973206d6f6e65792072656164206e6174696e666f73656320737562737461636b,https://mempool.space/tx/4e561781460fd7f45a67d8dce1193bc644a6c3f9b1f8cbc0f7a7e6f83d65c446
965937,2026-09-07T13:24:06+00:00,5139a19abd763561249fb3546d821dc8f6cd7c7c3df8b0606f3b7b002b0dfe54,0,whitehats $50k for fireworks that say out whitehats infront of capitol hill tonight and a protest,776869746568617473202435306b20666f722066697265776f726b73207468617420736179206f75742077686974656861747320696e66726f6e74206f662063617069746f6c2068696c6c20746f6e6967687420616e6420612070726f74657374,https://mempool.space/tx/5139a19abd763561249fb3546d821dc8f6cd7c7c3df8b0606f3b7b002b0dfe54
965937,2026-09-07T13:24:06+00:00,55e646141a47909684db8cf6422574ff001c8ebbc3be2e352cd99b0a5b8b848d,0,whitehats $50k for fireworks that say out whitehats infront of capitol hill tonight and a protest,776869746568617473202435306b20666f722066697265776f726b73207468617420736179206f75742077686974656861747320696e66726f6e74206f662063617069746f6c2068696c6c20746f6e6967687420616e6420612070726f74657374,https://mempool.space/tx/55e646141a47909684db8cf6422574ff001c8ebbc3be2e352cd99b0a5b8b848d
965937,2026-09-07T13:24:06+00:00,6434d673676a7170d680a368b7718ee05beafad01078e2ade3543c1b360de3fd,0,whitehats $50k for fireworks that say out whitehats infront of capitol hill tonight and a protest,776869746568617473202435306b20666f722066697265776f726b73207468617420736179206f75742077686974656861747320696e66726f6e74206f662063617069746f6c2068696c6c20746f6e6967687420616e6420612070726f74657374,https://mempool.space/tx/6434d673676a7170d680a368b7718ee05beafad01078e2ade3543c1b360de3fd
965937,2026-09-07T13:24:06+00:00,6526a6f6e1e4fb962490b3cec47437b5155a83e0ebb7d3472e423c8c733e4d87,0,whitehats $50k for fireworks that say out whitehats infront of capitol hill tonight and a protest bc1qavzlplayy90lj7thly94dmp8lqsyktjgw93yra,776869746568617473202435306b20666f722066697265776f726b73207468617420736179206f75742077686974656861747320696e66726f6e74206f662063617069746f6c2068696c6c20746f6e6967687420616e6420612070726f74657374206263317161767a6c706c61797939306c6a3774686c793934646d70386c7173796b746a67773933797261,https://mempool.space/tx/6526a6f6e1e4fb962490b3cec47437b5155a83e0ebb7d3472e423c8c733e4d87
965937,2026-09-07T13:24:06+00:00,847be887f85a29e1afa6b9709bc1789fe45c36f91db5795ca206aaf7f83c5f5a,0,Hacker is not whitehat it is an inside job by Samson Mow read natinfosec,4861636b6572206973206e6f7420776869746568617420697420697320616e20696e73696465206a6f622062792053616d736f6e204d6f772072656164206e6174696e666f736563,https://mempool.space/tx/847be887f85a29e1afa6b9709bc1789fe45c36f91db5795ca206aaf7f83c5f5a
965937,2026-09-07T13:24:06+00:00,ac59759279d4d5aac51f85bea1e6a509e10d703d9d7e87f5137f904c6cc02756,0,white hats send $10k to this address and ill usher in a protest infront of capitol hill for white hats bc1qavzlplayy90lj7thlyy4dmp8lqsyktjgw93yra ,776869746520686174732073656e64202431306b20746f2074686973206164647265737320616e6420696c6c20757368657220696e20612070726f7465737420696e66726f6e74206f662063617069746f6c2068696c6c20666f722077686974652068617473206263317161767a6c706c61797939306c6a3774686c797934646d70386c7173796b746a6777393379726120,https://mempool.space/tx/ac59759279d4d5aac51f85bea1e6a509e10d703d9d7e87f5137f904c6cc02756
965937,2026-09-07T13:24:06+00:00,be4bdd57ef067e27a044e3914d0562075af62a9f9d8d625b4a70bc21095dac42,0,white hats send $10k to this address and ill usher in a protest infront of capitol hill for white hats,776869746520686174732073656e64202431306b20746f2074686973206164647265737320616e6420696c6c20757368657220696e20612070726f7465737420696e66726f6e74206f662063617069746f6c2068696c6c20666f722077686974652068617473,https://mempool.space/tx/be4bdd57ef067e27a044e3914d0562075af62a9f9d8d625b4a70bc21095dac42
965937,2026-09-07T13:24:06+00:00,e5e62d010363e5f2e79fc81ef367c2935573ffe556920edb62430030df09e659,0,white hats request $10k to be sent to bc1qavzlplayy90lj7thlyy4dmp8lqsyktjgw93yra,776869746520686174732072657175657374202431306b20746f2062652073656e7420746f206263317161767a6c706c61797939306c6a3774686c797934646d70386c7173796b746a67773933797261,https://mempool.space/tx/e5e62d010363e5f2e79fc81ef367c2935573ffe556920edb62430030df09e659
965937,2026-09-07T13:24:06+00:00,f531cb94c70debadfd479c123930eb5445986ab1c360a601ff34c3414b435942,0,Adam Back has stolen billions from Blockstream read NatInfoSec substack,4164616d204261636b206861732073746f6c656e2062696c6c696f6e732066726f6d20426c6f636b73747265616d2072656164204e6174496e666f53656320737562737461636b,https://mempool.space/tx/f531cb94c70debadfd479c123930eb5445986ab1c360a601ff34c3414b435942
965938,2026-09-07T13:43:42+00:00,7a6e8ec3c7ec9bed38a2b2a0ef6c97874c846fbaf61bafd70e4924ba6fab1222,0,hack was inside job to cover up Blockstream Cloud Mining google NatInfoSec,6861636b2077617320696e73696465206a6f6220746f20636f76657220757020426c6f636b73747265616d20436c6f7564204d696e696e6720676f6f676c65204e6174496e666f536563,https://mempool.space/tx/7a6e8ec3c7ec9bed38a2b2a0ef6c97874c846fbaf61bafd70e4924ba6fab1222
965938,2026-09-07T13:43:42+00:00,815d58be7c81e03e7344ac2f6625d9858344c46a413e0daf933b3dbc4a9718db,0,Hacker is not whitehat this is an inside job to cover up cloud mining scam by Adam Back google NatInfoSec substack,4861636b6572206973206e6f74207768697465686174207468697320697320616e20696e73696465206a6f6220746f20636f76657220757020636c6f7564206d696e696e67207363616d206279204164616d204261636b20676f6f676c65204e6174496e666f53656320737562737461636b,https://mempool.space/tx/815d58be7c81e03e7344ac2f6625d9858344c46a413e0daf933b3dbc4a9718db
965938,2026-09-07T13:43:42+00:00,8603b3c612a9d20ee23e1148e5dcd8d76d080ab00031a0119c49034dfbf6bd76,0,Francis Pouliot knew about this vuln since June 2026 inside job to cover up Mining scam google NatInfoSec substack,4672616e63697320506f756c696f74206b6e65772061626f757420746869732076756c6e2073696e6365204a756e65203230323620696e73696465206a6f6220746f20636f766572207570204d696e696e67207363616d20676f6f676c65204e6174496e666f53656320737562737461636b,https://mempool.space/tx/8603b3c612a9d20ee23e1148e5dcd8d76d080ab00031a0119c49034dfbf6bd76
965938,2026-09-07T13:43:42+00:00,e23754d0310054b8ddb992cd76e39e9caf09fd6e6cf1e0c9033affabfc26c436,0,This is an inside job cover up Blockstream Cloud Mining NatInfoSec substack,5468697320697320616e20696e73696465206a6f6220636f76657220757020426c6f636b73747265616d20436c6f7564204d696e696e67204e6174496e666f53656320737562737461636b,https://mempool.space/tx/e23754d0310054b8ddb992cd76e39e9caf09fd6e6cf1e0c9033affabfc26c436
965938,2026-09-07T13:43:42+00:00,f7533d7508b7cbd9890a9163bbe0bc69bb68c6459d13f68f9bf018e2f3bdaef3,0,Hacker is not whitehat this is an inside job Adam Back stole the funds because he is a degen google NatInfoSec substack,4861636b6572206973206e6f74207768697465686174207468697320697320616e20696e73696465206a6f62204164616d204261636b2073746f6c65207468652066756e64732062656361757365206865206973206120646567656e20676f6f676c65204e6174496e666f53656320737562737461636b,https://mempool.space/tx/f7533d7508b7cbd9890a9163bbe0bc69bb68c6459d13f68f9bf018e2f3bdaef3
965939,2026-09-07T13:48:40+00:00,9fd0549404add0fec9546d0679ed02ca7fc276ec0be0ca0581e2181a25989d9d,0,Memecoin Whitehat | Pump.fun CA: CqcPgSNzxG6NVnE38xwtmWQ4mR6rapoP6YKVhmM7pump,4d656d65636f696e205768697465686174207c2050756d702e66756e2043413a204371635067534e7a7847364e566e4533387877746d5751346d52367261706f5036594b56686d4d3770756d70,https://mempool.space/tx/9fd0549404add0fec9546d0679ed02ca7fc276ec0be0ca0581e2181a25989d9d
965940,2026-09-07T13:51:38+00:00,07863fc9cbfcb5e74afb6627bf24f0a56026184438cc3337e5957f81f9905e25,0,Hackers name is Christopher William Cook CIO of Blockstream google natinfosec substack,4861636b657273206e616d65206973204368726973746f706865722057696c6c69616d20436f6f6b2043494f206f6620426c6f636b73747265616d20676f6f676c65206e6174696e666f73656320737562737461636b,https://mempool.space/tx/07863fc9cbfcb5e74afb6627bf24f0a56026184438cc3337e5957f81f9905e25
965940,2026-09-07T13:51:38+00:00,0ff74b5213358e0816506afc562e6154b60dad6e3175565036339fb5a74c36e1,0,Memecoin Whitehat | Pump.fun CA: CqcPgSNzxG6NVnE38xwtmWQ4mR6rapoP6YKVhmM7pump,4d656d65636f696e205768697465686174207c2050756d702e66756e2043413a204371635067534e7a7847364e566e4533387877746d5751346d52367261706f5036594b56686d4d3770756d70,https://mempool.space/tx/0ff74b5213358e0816506afc562e6154b60dad6e3175565036339fb5a74c36e1
965940,2026-09-07T13:51:38+00:00,9c769d65f2011c0b38fb8727a2339f6b396b181e46499766b87bc68a7e473669,0,whitehats $50k for fireworks that say out whitehats infront of capitol hill tonight and a protest bc1qavzlplayy90lj7thly94dmp8lqsyktjgw93yra,776869746568617473202435306b20666f722066697265776f726b73207468617420736179206f75742077686974656861747320696e66726f6e74206f662063617069746f6c2068696c6c20746f6e6967687420616e6420612070726f74657374206263317161767a6c706c61797939306c6a3774686c793934646d70386c7173796b746a67773933797261,https://mempool.space/tx/9c769d65f2011c0b38fb8727a2339f6b396b181e46499766b87bc68a7e473669
965940,2026-09-07T13:51:38+00:00,9edd9b10ed3fcb7aa2b95811da1fae5e9ce9ca2096a5d73289cd43bf3be9449a,0,whitehats $50k for fireworks that say out whitehats infront of capitol hill tonight and a protest bc1qavzlplayy90lj7thly94dmp8lqsyktjgw93yra,776869746568617473202435306b20666f722066697265776f726b73207468617420736179206f75742077686974656861747320696e66726f6e74206f662063617069746f6c2068696c6c20746f6e6967687420616e6420612070726f74657374206263317161767a6c706c61797939306c6a3774686c793934646d70386c7173796b746a67773933797261,https://mempool.space/tx/9edd9b10ed3fcb7aa2b95811da1fae5e9ce9ca2096a5d73289cd43bf3be9449a
965940,2026-09-07T13:51:38+00:00,a0b7bb31c906aa6a59811b237a59b71c1ae039e839e025bfc5591babfe0fd124,0,whitehats $50k for fireworks that say out whitehats infront of capitol hill tonight and a protest bc1qavzlplayy90lj7thly94dmp8lqsyktjgw93yra,776869746568617473202435306b20666f722066697265776f726b73207468617420736179206f75742077686974656861747320696e66726f6e74206f662063617069746f6c2068696c6c20746f6e6967687420616e6420612070726f74657374206263317161767a6c706c61797939306c6a3774686c793934646d70386c7173796b746a67773933797261,https://mempool.space/tx/a0b7bb31c906aa6a59811b237a59b71c1ae039e839e025bfc5591babfe0fd124
965940,2026-09-07T13:51:38+00:00,accb83546502ef30c96b07c6ec970e52f0aa1f33b33bfd5bb0279188482621d5,0,whitehats $50k for fireworks that say out whitehats infront of capitol hill tonight and a protest bc1qavzlplayy90lj7thly94dmp8lqsyktjgw93yra,776869746568617473202435306b20666f722066697265776f726b73207468617420736179206f75742077686974656861747320696e66726f6e74206f662063617069746f6c2068696c6c20746f6e6967687420616e6420612070726f74657374206263317161767a6c706c61797939306c6a3774686c793934646d70386c7173796b746a67773933797261,https://mempool.space/tx/accb83546502ef30c96b07c6ec970e52f0aa1f33b33bfd5bb0279188482621d5
965940,2026-09-07T13:51:38+00:00,b09d1eb7e9a6b80b910dafe111f4489171b595208f1d4965c880ca0edf8405d1,0,whitehats $50k for fireworks that say out whitehats infront of capitol hill tonight and a protest bc1qavzlplayy90lj7thly94dmp8lqsyktjgw93yra,776869746568617473202435306b20666f722066697265776f726b73207468617420736179206f75742077686974656861747320696e66726f6e74206f662063617069746f6c2068696c6c20746f6e6967687420616e6420612070726f74657374206263317161767a6c706c61797939306c6a3774686c793934646d70386c7173796b746a67773933797261,https://mempool.space/tx/b09d1eb7e9a6b80b910dafe111f4489171b595208f1d4965c880ca0edf8405d1
965945,2026-09-07T15:13:56+00:00,367438f38f62dc0bd5a35c9568c185b3fc986d9f3eed68e00857cfc4bad90047,0,Memecoin Whitehat | Pump.fun CA: CqcPgSNzxG6NVnE38xwtmWQ4mR6rapoP6YKVhmM7pump,4d656d65636f696e205768697465686174207c2050756d702e66756e2043413a204371635067534e7a7847364e566e4533387877746d5751346d52367261706f5036594b56686d4d3770756d70,https://mempool.space/tx/367438f38f62dc0bd5a35c9568c185b3fc986d9f3eed68e00857cfc4bad90047
965945,2026-09-07T15:13:56+00:00,37399d9121ea5cf7b72f3e0ed489d20aeffb80ee64cf7c0dcb57bc7b0a6606cb,0,,474d61782cc2a04e616a692042656b68617a692c20416e6472657720506f656c737472612c204164616d204261636b20616e64204672616e63697320506f756c696f74206b6e65772061626f757420746865206361636865206275672073696e6365204a756e65203230323620696e73696465206a6f6220676f6f676c65206e6174696e666f736563,https://mempool.space/tx/37399d9121ea5cf7b72f3e0ed489d20aeffb80ee64cf7c0dcb57bc7b0a6606cb
965945,2026-09-07T15:13:56+00:00,85e27c99b6573a244d3fb08a75163e821444d856ddfc05b3426b4ddb0e18f289,0,Hacker identity is Christopher Cook from stuart florida friend of Gmax google natinfosec substack,4861636b6572206964656e74697479206973204368726973746f7068657220436f6f6b2066726f6d2073747561727420666c6f7269646120667269656e64206f6620476d617820676f6f676c65206e6174696e666f73656320737562737461636b,https://mempool.space/tx/85e27c99b6573a244d3fb08a75163e821444d856ddfc05b3426b4ddb0e18f289
965945,2026-09-07T15:13:56+00:00,865d7df00cce889e9b52dbfb5b0d4c99a8a9d8d8021e508e13039e5df0475fd6,0,Hack is inside job hacker will not return funds Blockstream is covering up ponzi scheme google natinfosec substack,4861636b20697320696e73696465206a6f62206861636b65722077696c6c206e6f742072657475726e2066756e647320426c6f636b73747265616d20697320636f766572696e6720757020706f6e7a6920736368656d6520676f6f676c65206e6174696e666f73656320737562737461636b,https://mempool.space/tx/865d7df00cce889e9b52dbfb5b0d4c99a8a9d8d8021e508e13039e5df0475fd6
965945,2026-09-07T15:13:56+00:00,ace0882a11fadbbdc008390180505877dafc082a0ab34faa5c9765357377ce73,0,Not white hat but this is inside job to delay Blockstream Mining Note payout google natinfosec substack,4e6f742077686974652068617420627574207468697320697320696e73696465206a6f6220746f2064656c617920426c6f636b73747265616d204d696e696e67204e6f7465207061796f757420676f6f676c65206e6174696e666f73656320737562737461636b,https://mempool.space/tx/ace0882a11fadbbdc008390180505877dafc082a0ab34faa5c9765357377ce73
965945,2026-09-07T15:13:56+00:00,c1cdce41f8a784fe81df6c1b02cf8dee5ec9394fc0ae9f6dce4d277686d2f509,0,"Please do not send the coins back to bc1qdlld6antmv4xug242ed83q7k4rqw50cwfns38szx4qu2f4jwaxxsuhwxxr, instead we have a clean route address bc1q2fqggs624lhf3tcxwk7ankpl87gynmskklrw7t. You may keep 98 bitcoins for finding the issue and aiding in finding the solution",506c6561736520646f206e6f742073656e642074686520636f696e73206261636b20746f2062633171646c6c6436616e746d76347875673234326564383371376b3472717735306377666e733338737a783471753266346a77617878737568777878722c20696e73746561642077652068617665206120636c65616e20726f757465206164647265737320626331713266716767733632346c686633746378776b37616e6b706c383767796e6d736b6b6c727737742e20596f75206d6179206b65657020393820626974636f696e7320666f722066696e64696e672074686520697373756520616e6420616964696e6720696e2066696e64696e672074686520736f6c7574696f6e,https://mempool.space/tx/c1cdce41f8a784fe81df6c1b02cf8dee5ec9394fc0ae9f6dce4d277686d2f509
965945,2026-09-07T15:13:56+00:00,d6b7d665d7c6e083bc24b8dfa715c32818cc812da21c8c67280a0cf40ffa3574,0,"If you truly are white hat and return this, you'll not have only saved my family that includes a few month old baby, but you will go down in history as a legitimate hero and legend. If you do this, as an old hat myself, you'll have restored my faith in humanity and the true hacker spirit. God bless. Truly, if you keep your word, God smiles on you. I'll be contributing personally to a reward to you.",496620796f75207472756c79206172652077686974652068617420616e642072657475726e20746869732c20796f75276c6c206e6f742068617665206f6e6c79207361766564206d792066616d696c79207468617420696e636c75646573206120666577206d6f6e7468206f6c6420626162792c2062757420796f752077696c6c20676f20646f776e20696e20686973746f72792061732061206c65676974696d617465206865726f20616e64206c6567656e642e20496620796f7520646f20746869732c20617320616e206f6c6420686174206d7973656c662c20796f75276c6c206861766520726573746f726564206d7920666169746820696e2068756d616e69747920616e64207468652074727565206861636b6572207370697269742e20476f6420626c6573732e205472756c792c20696620796f75206b65657020796f757220776f72642c20476f6420736d696c6573206f6e20796f752e2049276c6c20626520636f6e747269627574696e6720706572736f6e616c6c7920746f20612072657761726420746f20796f752e,https://mempool.space/tx/d6b7d665d7c6e083bc24b8dfa715c32818cc812da21c8c67280a0cf40ffa3574
965945,2026-09-07T15:13:56+00:00,dead6bf3bc96a1b6a5fdb483a4541e1e5605fe47337eba6b4221c9ac70588a13,0,4K Bitcoin stolen by Adam Back and Chris Cook inside job google natinfosec substack to learn more,344b20426974636f696e2073746f6c656e206279204164616d204261636b20616e6420436872697320436f6f6b20696e73696465206a6f6220676f6f676c65206e6174696e666f73656320737562737461636b20746f206c6561726e206d6f7265,https://mempool.space/tx/dead6bf3bc96a1b6a5fdb483a4541e1e5605fe47337eba6b4221c9ac70588a13
965946,2026-09-07T15:23:28+00:00,17a0d14d4ec50f3384e1c9c6eac7a67345b4c1946a518ab2d943a6d71fe5266e,0,Memecoin Whitehat | Pump.fun CA: CqcPgSNzxG6NVnE38xwtmWQ4mR6rapoP6YKVhmM7pump,4d656d65636f696e205768697465686174207c2050756d702e66756e2043413a204371635067534e7a7847364e566e4533387877746d5751346d52367261706f5036594b56686d4d3770756d70,https://mempool.space/tx/17a0d14d4ec50f3384e1c9c6eac7a67345b4c1946a518ab2d943a6d71fe5266e
965946,2026-09-07T15:23:28+00:00,54effb8503da6bc09737f44a901a057a0f69bcab6f54d943da6298214e67346c,0,Memecoin Whitehat | Pump.fun CA: CqcPgSNzxG6NVnE38xwtmWQ4mR6rapoP6YKVhmM7pump,4d656d65636f696e205768697465686174207c2050756d702e66756e2043413a204371635067534e7a7847364e566e4533387877746d5751346d52367261706f5036594b56686d4d3770756d70,https://mempool.space/tx/54effb8503da6bc09737f44a901a057a0f69bcab6f54d943da6298214e67346c
965947,2026-09-07T15:26:47+00:00,6e3c00279636fb8b6ae0c8c975d9fe10841dcca38721199890dbdfd96b031927,0,Hack is inside job hacker will not return funds Blockstream is covering up ponzi scheme google natinfosec substack,4861636b20697320696e73696465206a6f62206861636b65722077696c6c206e6f742072657475726e2066756e647320426c6f636b73747265616d20697320636f766572696e6720757020706f6e7a6920736368656d6520676f6f676c65206e6174696e666f73656320737562737461636b,https://mempool.space/tx/6e3c00279636fb8b6ae0c8c975d9fe10841dcca38721199890dbdfd96b031927
965947,2026-09-07T15:26:47+00:00,9265d066b3489f7655347484fe046f03e6bf6f383005c0c7c1a6cad277ac61be,0,Memecoin Whitehat | Pump.fun CA: CqcPgSNzxG6NVnE38xwtmWQ4mR6rapoP6YKVhmM7pump,4d656d65636f696e205768697465686174207c2050756d702e66756e2043413a204371635067534e7a7847364e566e4533387877746d5751346d52367261706f5036594b56686d4d3770756d70,https://mempool.space/tx/9265d066b3489f7655347484fe046f03e6bf6f383005c0c7c1a6cad277ac61be
965947,2026-09-07T15:26:47+00:00,f6e9c5ffe0e770022ae6cfddb3e909305d69c07542320a6e9ef246f4a63f7a97,0,Memecoin Whitehat | Pump.fun CA: CqcPgSNzxG6NVnE38xwtmWQ4mR6rapoP6YKVhmM7pump,4d656d65636f696e205768697465686174207c2050756d702e66756e2043413a204371635067534e7a7847364e566e4533387877746d5751346d52367261706f5036594b56686d4d3770756d70,https://mempool.space/tx/f6e9c5ffe0e770022ae6cfddb3e909305d69c07542320a6e9ef246f4a63f7a97
